drone_img,drone_path,drone_lat,drone_lon,drone_x_m,drone_y_m,gt_patch_id,gt_patch_path,gt_patch_lon,gt_patch_lat
02_0616.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_15.jpg,29.8004502,116.0510086,1667.92,8323.24,258,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000258.jpg,116.05207695,29.79982667
02_0617.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_16.jpg,29.80116067,116.0509971,1666.81,8402.04,259,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000259.jpg,116.05207739,29.80226241
02_0618.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_17.jpg,29.80187114,116.0510086,1667.92,8480.83,259,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000259.jpg,116.05207739,29.80226241
02_0619.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_18.jpg,29.80258734,116.0510086,1667.92,8560.26,259,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000259.jpg,116.05207739,29.80226241
02_0620.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_19.jpg,29.8032978,116.0510086,1667.92,8639.06,259,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000259.jpg,116.05207739,29.80226241
02_0621.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_20.jpg,29.804014,116.0510086,1667.92,8718.49,260,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000260.jpg,116.05207783,29.80469816
02_0622.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_21.jpg,29.80472447,116.05102,1669.03,8797.28,260,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000260.jpg,116.05207783,29.80469816
02_0623.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_22.jpg,29.80544067,116.0510086,1667.92,8876.71,260,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000260.jpg,116.05207783,29.80469816
02_0624.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_23.jpg,29.80615113,116.0510086,1667.92,8955.5,261,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000261.jpg,116.05207828,29.8071339
02_0625.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_24.jpg,29.8068616,116.0509971,1666.81,9034.3,261,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000261.jpg,116.05207828,29.8071339
02_0626.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_25.jpg,29.8075778,116.0509971,1666.81,9113.73,261,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000261.jpg,116.05207828,29.8071339
02_0627.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_26.jpg,29.80828827,116.0509971,1666.81,9192.52,261,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000261.jpg,116.05207828,29.8071339
02_0628.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_27.jpg,29.80899873,116.0510086,1667.92,9271.32,262,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000262.jpg,116.05207872,29.80956964
02_0629.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_28.jpg,29.80886994,116.0530712,1867.48,9257.03,262,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000262.jpg,116.05207872,29.80956964
02_0630.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_29.jpg,29.8081652,116.0530827,1868.59,9178.88,261,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000261.jpg,116.05207828,29.8071339
02_0631.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_30.jpg,29.80744901,116.0530712,1867.48,9099.45,261,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000261.jpg,116.05207828,29.8071339
02_0632.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_31.jpg,29.80673281,116.0530712,1867.48,9020.02,261,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000261.jpg,116.05207828,29.8071339
02_0633.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_32.jpg,29.80602234,116.0530712,1867.48,8941.22,261,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000261.jpg,116.05207828,29.8071339
02_0634.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_33.jpg,29.80531187,116.0530598,1866.38,8862.43,260,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000260.jpg,116.05207783,29.80469816
02_0635.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_34.jpg,29.80459568,116.0530712,1867.48,8783.0,260,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000260.jpg,116.05207783,29.80469816
02_0636.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_35.jpg,29.80388521,116.0530827,1868.59,8704.2,260,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000260.jpg,116.05207783,29.80469816
02_0637.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_36.jpg,29.80317474,116.0530712,1867.48,8625.41,259,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000259.jpg,116.05207739,29.80226241
02_0638.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_37.jpg,29.80245854,116.0530712,1867.48,8545.98,259,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000259.jpg,116.05207739,29.80226241
02_0639.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_38.jpg,29.80174808,116.0530598,1866.38,8467.18,259,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000259.jpg,116.05207739,29.80226241
02_0640.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_39.jpg,29.80103761,116.0530598,1866.38,8388.39,259,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000259.jpg,116.05207739,29.80226241
02_0641.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_40.jpg,29.80032141,116.0530827,1868.59,8308.96,258,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000258.jpg,116.05207695,29.79982667
02_0642.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_41.jpg,29.79961094,116.0530598,1866.38,8230.16,258,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000258.jpg,116.05207695,29.79982667
02_0643.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_42.jpg,29.79889475,116.0530712,1867.48,8150.73,258,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000258.jpg,116.05207695,29.79982667
02_0644.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_43.jpg,29.79818428,116.0530712,1867.48,8071.94,257,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000257.jpg,116.0520765,29.79739093
02_0645.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_44.jpg,29.79747381,116.0530598,1866.38,7993.14,257,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000257.jpg,116.0520765,29.79739093
02_0646.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_45.jpg,29.79675761,116.0530712,1867.48,7913.71,257,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000257.jpg,116.0520765,29.79739093
02_0647.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_46.jpg,29.79604715,116.0530598,1866.38,7834.92,256,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000256.jpg,116.05207606,29.79495518
02_0648.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_47.jpg,29.79533095,116.0530712,1867.48,7755.49,256,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000256.jpg,116.05207606,29.79495518
02_0649.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_48.jpg,29.79462048,116.0530598,1866.38,7676.69,256,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000256.jpg,116.05207606,29.79495518
02_0650.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_49.jpg,29.79391001,116.0530598,1866.38,7597.9,256,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000256.jpg,116.05207606,29.79495518
02_0651.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_50.jpg,29.79319382,116.0530598,1866.38,7518.47,255,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000255.jpg,116.05207562,29.79251943
02_0652.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_51.jpg,29.79248335,116.0530598,1866.38,7439.68,255,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000255.jpg,116.05207562,29.79251943
02_0653.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_52.jpg,29.79176715,116.0530598,1866.38,7360.25,255,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000255.jpg,116.05207562,29.79251943
02_0654.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_53.jpg,29.79105668,116.0530598,1866.38,7281.45,254,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000254.jpg,116.05207517,29.79008369
02_0655.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_54.jpg,29.79034049,116.0530598,1866.38,7202.02,254,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000254.jpg,116.05207517,29.79008369
02_0656.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_55.jpg,29.78963002,116.0530369,1864.16,7123.23,254,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000254.jpg,116.05207517,29.79008369
02_0657.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_56.jpg,29.78891955,116.0530598,1866.38,7044.43,254,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000254.jpg,116.05207517,29.79008369
02_0658.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_57.jpg,29.78820908,116.0530369,1864.16,6965.64,253,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000253.jpg,116.05207473,29.78764794
02_0659.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_58.jpg,29.78749289,116.0530598,1866.38,6886.21,253,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000253.jpg,116.05207473,29.78764794
02_0660.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_59.jpg,29.78678242,116.0530598,1866.38,6807.41,253,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000253.jpg,116.05207473,29.78764794
02_0661.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_60.jpg,29.78606622,116.0530712,1867.48,6727.98,252,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000252.jpg,116.05207429,29.78521219
02_0662.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_61.jpg,29.78535575,116.0530598,1866.38,6649.19,252,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000252.jpg,116.05207429,29.78521219
02_0663.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_62.jpg,29.78464529,116.0530369,1864.16,6570.39,252,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000252.jpg,116.05207429,29.78521219
02_0664.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_63.jpg,29.78392909,116.0530369,1864.16,6490.96,251,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000251.jpg,116.05207384,29.78277644
02_0665.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_64.jpg,29.78321862,116.0530712,1867.48,6412.17,251,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000251.jpg,116.05207384,29.78277644
02_0666.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_65.jpg,29.78250242,116.0530369,1864.16,6332.74,251,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000251.jpg,116.05207384,29.78277644
02_0667.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_66.jpg,29.78179196,116.0530598,1866.38,6253.94,251,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000251.jpg,116.05207384,29.78277644
02_0668.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_67.jpg,29.78108149,116.0530369,1864.16,6175.15,250,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000250.jpg,116.0520734,29.78034069
02_0669.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_68.jpg,29.78036529,116.0530598,1866.38,6095.72,250,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000250.jpg,116.0520734,29.78034069
02_0670.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_69.jpg,29.77965482,116.0530369,1864.16,6016.92,250,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000250.jpg,116.0520734,29.78034069
02_0671.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_70.jpg,29.77894436,116.0530369,1864.16,5938.13,249,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000249.jpg,116.05207296,29.77790494
02_0672.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_71.jpg,29.77822816,116.0530598,1866.38,5858.7,249,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000249.jpg,116.05207296,29.77790494
02_0673.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_72.jpg,29.77751769,116.0530369,1864.16,5779.9,249,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000249.jpg,116.05207296,29.77790494
02_0674.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_73.jpg,29.77680722,116.0530369,1864.16,5701.11,249,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000249.jpg,116.05207296,29.77790494
02_0675.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_74.jpg,29.77609103,116.0530598,1866.38,5621.68,248,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000248.jpg,116.05207251,29.77546918
02_0676.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_75.jpg,29.77537483,116.0530598,1866.38,5542.25,248,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000248.jpg,116.05207251,29.77546918
02_0677.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_76.jpg,29.77466436,116.0530598,1866.38,5463.46,248,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000248.jpg,116.05207251,29.77546918
02_0678.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_77.jpg,29.77395389,116.0530598,1866.38,5384.66,247,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000247.jpg,116.05207207,29.77303343
02_0679.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_78.jpg,29.7732377,116.0530254,1863.05,5305.23,247,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000247.jpg,116.05207207,29.77303343
02_0680.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_79.jpg,29.77252723,116.0530369,1864.16,5226.44,247,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000247.jpg,116.05207207,29.77303343
02_0681.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_80.jpg,29.77181676,116.0530369,1864.16,5147.64,247,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000247.jpg,116.05207207,29.77303343
02_0682.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_81.jpg,29.77110056,116.0530254,1863.05,5068.21,246,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000246.jpg,116.05207163,29.77059768
02_0683.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_82.jpg,29.7703901,116.0530598,1866.38,4989.42,246,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000246.jpg,116.05207163,29.77059768
02_0684.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_83.jpg,29.76967963,116.0530369,1864.16,4910.62,246,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000246.jpg,116.05207163,29.77059768
02_0685.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_84.jpg,29.76896343,116.0530369,1864.16,4831.19,245,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000245.jpg,116.05207119,29.76816192
02_0686.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_85.jpg,29.76825296,116.0530254,1863.05,4752.4,245,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000245.jpg,116.05207119,29.76816192
02_0687.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_86.jpg,29.7675425,116.0530369,1864.16,4673.6,245,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000245.jpg,116.05207119,29.76816192
02_0688.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_87.jpg,29.7668263,116.0530254,1863.05,4594.17,244,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000244.jpg,116.05207074,29.76572616
02_0689.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_88.jpg,29.7661101,116.0530598,1866.38,4514.74,244,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000244.jpg,116.05207074,29.76572616
02_0690.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_89.jpg,29.76539963,116.0530254,1863.05,4435.95,244,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000244.jpg,116.05207074,29.76572616
02_0691.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_90.jpg,29.76468917,116.0530254,1863.05,4357.15,244,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000244.jpg,116.05207074,29.76572616
02_0692.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_91.jpg,29.76397297,116.0530369,1864.16,4277.72,243,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000243.jpg,116.0520703,29.76329041
02_0693.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_92.jpg,29.7632625,116.0530139,1861.94,4198.93,243,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000243.jpg,116.0520703,29.76329041
02_0694.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_93.jpg,29.76255203,116.0530369,1864.16,4120.13,243,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000243.jpg,116.0520703,29.76329041
02_0695.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_94.jpg,29.76183584,116.0530369,1864.16,4040.71,242,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000242.jpg,116.05206986,29.76085465
02_0696.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_95.jpg,29.76112537,116.0530254,1863.05,3961.91,242,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000242.jpg,116.05206986,29.76085465
02_0697.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_96.jpg,29.7604149,116.0530139,1861.94,3883.12,242,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000242.jpg,116.05206986,29.76085465
02_0698.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_97.jpg,29.7596987,116.0530254,1863.05,3803.68,242,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000242.jpg,116.05206986,29.76085465
02_0699.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_98.jpg,29.75898251,116.0530139,1861.94,3724.26,241,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000241.jpg,116.05206941,29.75841889
02_0700.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_99.jpg,29.75827204,116.0530369,1864.16,3645.46,241,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000241.jpg,116.05206941,29.75841889
02_0701.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_100.jpg,29.75756157,116.0530254,1863.05,3566.67,241,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000241.jpg,116.05206941,29.75841889
02_0702.JPG,/usr1/home/s125mdg43_07/remote/rebuild_UAV/test/query_drone/drone_13_101.jpg,29.75684537,116.0530254,1863.05,3487.24,240,/usr1/home/s125mdg43_07/remote/stage2dataset/gallery/gallery_patch_000240.jpg,116.05206897,29.75598313
